PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,teamName,playerName,position,updated,injury,injuryStatus
1626179,110,Terry Rozier,1610612748,MIA,57,27.0,4.2,10.5,0.401,1.5,5.0,0.305,1.6,1.8,0.857,0.7,3.1,3.8,2.7,0.6,0.2,1.3,11.5,11.1,,,,,,
1631105,111,Jalen Duren,1610612765,DET,64,25.9,4.8,6.8,0.699,0.0,0.0,0.0,2.0,2.9,0.689,3.5,6.9,10.4,2.5,0.8,1.2,1.8,11.5,21.6,,,,,,
1630598,112,Aaron Wiggins,1610612760,OKC,66,22.5,4.5,9.1,0.492,1.7,4.2,0.389,0.8,1.0,0.828,1.1,2.7,3.8,1.6,0.8,0.3,0.9,11.4,12.2,,,,,,
1629130,113,Duncan Robinson,1610612748,MIA,62,24.6,4.0,9.2,0.434,2.6,6.6,0.388,0.7,0.8,0.894,0.2,2.1,2.4,2.6,0.5,0.1,1.2,11.2,10.4,,,,,,
202685,114,Jonas Valančiūnas,1610612758,SAC,64,20.1,4.5,8.3,0.545,0.1,0.5,0.25,1.9,2.2,0.865,2.5,5.8,8.3,2.2,0.5,0.6,1.6,11.1,17.1,,,,,,
203497,115,Rudy Gobert,1610612750,MIN,57,33.0,4.3,6.6,0.654,0.0,0.0,0.0,2.4,3.6,0.685,3.5,6.9,10.4,1.9,0.7,1.5,1.3,11.1,20.8,,,,,,
1641722,116,Jordan Hawkins,1610612740,NOP,49,23.3,3.8,9.9,0.379,2.0,5.8,0.338,1.4,1.7,0.831,0.5,2.2,2.7,1.1,0.6,0.4,1.0,10.9,8.3,,,,,,
1642377,117,Jaylen Wells,1610612763,MEM,66,26.1,3.8,8.8,0.433,1.8,5.1,0.363,1.3,1.7,0.809,1.1,2.2,3.3,1.7,0.6,0.1,1.0,10.9,10.3,,,,,,
1631107,118,Nikola Jović,1610612748,MIA,46,25.1,3.7,8.2,0.456,1.7,4.6,0.371,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,10.7,12.5,,,,,,
201950,120,Jrue Holiday,1610612738,BOS,50,30.3,4.0,9.0,0.438,1.7,5.0,0.337,1.1,1.2,0.9,1.2,3.1,4.3,3.6,1.0,0.4,1.3,10.7,13.5,,,,,,
1641739,121,Toumani Camara,1610612757,POR,65,32.7,3.9,8.7,0.453,1.5,4.2,0.364,1.2,1.6,0.745,2.3,3.6,5.9,2.2,1.5,0.6,1.5,10.6,14.1,,,,,,
1629018,122,Gary Trent Jr.,1610612749,MIL,58,24.8,3.7,8.5,0.436,2.3,5.5,0.418,0.8,1.0,0.842,0.3,2.0,2.3,1.1,1.0,0.1,0.6,10.6,9.4,,,,,,
1627824,123,Guerschon Yabusele,1610612755,PHI,60,26.4,3.8,7.7,0.501,1.5,3.8,0.388,1.4,1.8,0.743,1.9,3.5,5.4,2.0,0.8,0.4,1.3,10.5,13.5,,,,,,
203501,124,Tim Hardaway Jr.,1610612765,DET,63,28.2,3.4,8.6,0.401,2.1,5.8,0.359,1.5,1.8,0.826,0.3,2.2,2.5,1.7,0.5,0.1,0.7,10.4,9.0,,,,,,
1627884,125,Derrick Jones Jr.,1610612746,LAC,61,24.8,4.2,7.9,0.526,1.0,2.8,0.368,1.0,1.5,0.703,1.3,2.2,3.5,0.8,1.1,0.4,0.9,10.4,11.1,,,,,,
203915,126,Spencer Dinwiddie,1610612742,DAL,65,25.7,3.3,8.1,0.409,1.4,4.0,0.336,2.3,2.9,0.813,0.2,2.2,2.4,3.8,0.8,0.2,1.2,10.3,11.0,,,,,,
1629614,127,Andrew Nembhard,1610612754,IND,48,28.8,3.9,8.2,0.471,0.8,2.5,0.311,1.8,2.2,0.794,0.5,2.6,3.2,5.1,1.4,0.2,1.8,10.3,13.5,,,,,,
1626145,128,Tyus Jones,1610612756,PHX,65,28.2,3.8,8.5,0.443,2.0,4.9,0.413,0.7,0.8,0.885,0.5,2.0,2.4,5.8,0.9,0.1,1.3,10.3,13.3,,,,,,
1629651,129,Nic Claxton,1610612751,BKN,58,27.2,4.5,8.2,0.549,0.0,0.3,0.063,1.2,2.3,0.53,2.2,5.2,7.4,2.3,0.9,1.5,1.2,10.2,16.4,,,,,,
1629599,130,Amir Coffey,1610612746,LAC,64,25.6,3.5,7.4,0.476,1.5,3.6,0.413,1.7,1.9,0.908,0.5,1.9,2.3,1.1,0.6,0.1,0.7,10.2,9.6,,,,,,
1628449,132,Chris Boucher,1610612761,TOR,50,17.2,3.6,7.4,0.492,1.4,3.9,0.363,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,10.0,11.4,,,,,,
1641729,134,Brice Sensabaugh,1610612762,UTA,55,18.7,3.6,8.0,0.449,1.9,4.8,0.392,0.8,0.9,0.92,0.6,2.1,2.7,1.4,0.5,0.1,1.4,9.9,8.7,,,,,,
1630533,135,Ziaire Williams,1610612751,BKN,52,24.4,3.4,8.3,0.408,1.5,4.6,0.331,1.7,2.0,0.829,1.1,3.7,4.8,1.4,1.0,0.4,1.0,9.9,11.3,,,,,,
1629652,136,Luguentz Dort,1610612760,OKC,61,29.2,3.5,8.4,0.424,2.3,5.8,0.398,0.5,0.7,0.75,1.4,2.8,4.1,1.6,1.1,0.6,0.7,9.9,11.7,,,,,,
1630167,136,Obi Toppin,1610612754,IND,61,19.0,3.8,7.1,0.532,1.2,3.4,0.338,1.1,1.4,0.805,0.7,3.2,3.9,1.5,0.6,0.3,0.8,9.9,11.9,,,,,,
1630541,138,Moses Moody,1610612744,GSW,58,21.2,3.3,7.4,0.447,1.7,4.5,0.39,1.5,1.9,0.782,0.7,1.8,2.5,1.2,0.6,0.4,0.7,9.9,9.4,,,,,,
1630553,139,Keon Johnson,1610612751,BKN,64,23.8,3.5,9.5,0.373,1.4,4.9,0.293,1.3,1.7,0.774,0.8,2.8,3.7,2.0,1.0,0.4,1.3,9.8,9.3,,,,,,
1627777,140,Georges Niang,1610612737,ATL,64,21.9,3.6,7.7,0.468,2.0,4.9,0.402,0.6,0.8,0.792,0.7,3.2,3.9,1.5,0.4,0.2,0.9,9.8,10.5,,,,,,
1628379,141,Luke Kennard,1610612763,MEM,51,22.5,3.4,7.0,0.489,2.0,4.3,0.464,0.9,1.0,0.885,0.6,2.2,2.8,3.4,0.7,0.1,1.1,9.7,12.0,,,,,,
1630577,143,Julian Champagnie,1610612759,SAS,64,23.2,3.3,7.9,0.416,2.0,5.7,0.357,0.9,1.0,0.906,0.8,3.0,3.8,1.3,0.8,0.4,0.9,9.5,10.2,,,,,,
204456,144,T.J. McConnell,1610612754,IND,61,17.9,4.2,8.1,0.523,0.2,0.7,0.31,0.8,1.0,0.746,0.5,1.9,2.4,4.5,1.2,0.3,1.4,9.5,12.2,,,,,,
1631108,145,Max Christie,1610612742,DAL,63,27.0,3.2,7.3,0.434,1.5,4.0,0.374,1.6,1.8,0.853,0.5,2.5,3.0,2.0,0.8,0.4,1.0,9.5,10.3,,,,,,
1629645,146,Kevin Porter Jr.,1610612749,MIL,59,18.8,3.7,8.5,0.44,0.6,2.2,0.285,1.3,1.9,0.712,0.5,2.8,3.4,3.2,1.0,0.2,1.9,9.4,10.1,,,,,,
1626220,148,Royce O'Neale,1610612756,PHX,60,25.4,3.3,7.7,0.431,2.4,5.8,0.415,0.3,0.4,0.731,0.8,4.0,4.8,2.2,1.0,0.5,0.9,9.4,12.5,,,,,,
1630198,149,Isaiah Joe,1610612760,OKC,59,20.6,3.2,7.6,0.427,2.4,5.9,0.396,0.5,0.7,0.775,0.5,2.0,2.5,1.5,0.7,0.2,0.5,9.4,9.2,,,,,,
1642267,150,Bub Carrington,1610612764,WAS,65,29.3,3.4,8.5,0.403,1.6,4.7,0.344,0.8,1.0,0.841,0.4,3.5,4.0,4.0,0.7,0.2,1.6,9.3,11.4,,,,,,
1629638,151,Nickeil Alexander-Walker,1610612750,MIN,67,25.3,3.3,7.5,0.442,1.8,4.5,0.399,0.9,1.2,0.759,0.6,2.5,3.1,2.5,0.6,0.4,1.2,9.3,10.3,,,,,,
1630540,152,Miles McBride,1610612752,NYK,55,24.3,3.3,8.1,0.411,1.7,4.7,0.371,0.9,1.1,0.817,0.7,1.7,2.5,2.7,1.0,0.3,0.7,9.2,10.1,,,,,,
1642261,153,Dalton Knecht,1610612747,LAL,61,20.4,3.4,7.2,0.467,1.6,4.5,0.365,0.8,1.1,0.761,0.5,2.5,3.0,0.9,0.4,0.1,0.5,9.2,9.0,,,,,,
1641744,154,Zach Edey,1610612763,MEM,51,20.9,3.8,6.6,0.577,0.3,0.9,0.364,1.2,1.8,0.692,3.5,4.4,7.8,0.9,0.6,1.2,1.3,9.2,15.0,,,,,,
203110,155,Draymond Green,1610612744,GSW,52,28.8,3.2,7.4,0.432,1.2,3.4,0.341,1.6,2.4,0.68,1.1,5.0,6.1,5.8,1.4,1.0,2.5,9.2,16.1,,,,,,
1630590,156,Scotty Pippen Jr.,1610612763,MEM,65,20.2,3.4,7.1,0.471,1.0,2.6,0.36,1.5,2.1,0.706,0.8,2.4,3.2,4.2,1.3,0.4,1.7,9.1,12.0,,,,,,
1630592,157,Jalen Wilson,1610612751,BKN,65,25.9,3.0,7.6,0.396,1.4,4.3,0.317,1.7,2.0,0.833,1.0,2.3,3.3,1.8,0.5,0.0,1.1,9.1,8.7,,,,,,
1630172,158,Patrick Williams,1610612741,CHI,47,25.9,3.2,8.5,0.377,1.6,4.4,0.349,1.1,1.4,0.746,0.7,3.2,4.0,2.0,0.7,0.6,1.3,9.0,9.3,,,,,,
1628976,159,Wendell Carter Jr.,1610612753,ORL,54,25.7,3.2,7.0,0.455,0.5,2.2,0.21,2.0,2.8,0.738,2.1,5.3,7.4,2.2,0.8,0.5,1.1,8.9,14.0,,,,,,
1641710,160,Anthony Black,1610612753,ORL,63,23.8,3.1,7.5,0.413,0.7,2.3,0.306,2.0,2.7,0.746,0.6,2.1,2.7,3.1,1.0,0.5,1.7,8.9,9.4,,,,,,
101108,161,Chris Paul,1610612759,SAS,64,28.5,3.0,7.1,0.419,1.8,4.7,0.375,1.2,1.3,0.939,0.4,3.2,3.6,7.9,1.3,0.2,1.5,8.9,16.3,,,,,,
1641733,163,Nick Smith Jr.,1610612766,CHA,46,21.9,3.4,8.9,0.382,1.5,4.8,0.305,0.5,0.5,0.917,0.2,1.8,2.0,2.0,0.3,0.1,1.3,8.8,6.4,,,,,,
1628989,165,Kevin Huerter,1610612741,CHI,55,22.2,3.2,8.1,0.4,1.7,5.4,0.315,0.6,0.8,0.721,0.5,2.4,2.9,1.8,0.9,0.3,0.9,8.7,8.7,,,,,,
1631170,167,Jaime Jaquez Jr.,1610612748,MIA,53,21.4,3.1,7.0,0.446,0.5,1.8,0.299,1.8,2.3,0.766,1.2,3.3,4.4,2.5,1.0,0.2,1.5,8.6,10.8,,,,,,
1631213,168,Tyrese Martin,1610612751,BKN,48,21.1,3.1,7.6,0.407,1.6,4.6,0.355,0.7,0.9,0.773,1.0,2.6,3.6,1.7,0.5,0.2,1.2,8.5,8.6,,,,,,
1642273,170,Kyshawn George,1610612764,WAS,59,27.1,2.9,7.9,0.362,1.7,5.3,0.319,1.0,1.3,0.769,0.7,3.4,4.2,2.4,1.0,0.8,1.5,8.5,10.0,,,,,,
1642276,171,Kel'el Ware,1610612748,MIA,47,20.5,3.6,6.6,0.537,0.6,1.8,0.325,0.7,1.0,0.729,1.6,4.9,6.5,0.9,0.6,1.1,0.9,8.4,13.3,,,,,,
1642271,172,Kyle Filipowski,1610612762,UTA,56,19.3,3.1,6.0,0.516,0.9,2.4,0.382,1.2,1.9,0.629,1.4,4.0,5.4,1.9,0.6,0.2,1.3,8.3,11.5,,,,,,
1630188,173,Jalen Smith,1610612741,CHI,56,15.3,3.0,6.4,0.466,1.2,3.6,0.34,1.2,1.4,0.823,1.4,4.2,5.6,1.0,0.3,0.7,0.6,8.3,11.6,,,,,,
201144,174,Mike Conley,1610612750,MIN,57,24.8,2.6,6.7,0.392,1.8,4.5,0.405,1.2,1.3,0.92,0.5,2.1,2.6,4.5,1.2,0.2,1.1,8.3,11.5,,,,,,
1631165,175,Keon Ellis,1610612758,SAC,63,23.1,2.8,5.9,0.481,1.7,4.0,0.429,0.9,1.0,0.848,0.8,1.8,2.5,1.3,1.4,0.8,0.8,8.3,10.4,,,,,,
1629634,176,Brandon Clarke,1610612763,MEM,60,19.1,3.7,6.0,0.613,0.0,0.3,0.059,0.9,1.3,0.696,2.0,3.2,5.2,1.0,0.8,0.6,0.6,8.2,12.5,,,,,,
1627827,177,Dorian Finney-Smith,1610612747,LAL,48,28.2,3.0,6.8,0.438,1.8,4.7,0.388,0.5,0.7,0.667,1.4,2.6,4.0,1.3,0.9,0.3,0.9,8.2,9.7,,,,,,
1627752,178,Taurean Prince,1610612749,MIL,64,26.6,2.9,6.5,0.448,1.9,4.2,0.446,0.4,0.5,0.839,0.5,3.3,3.8,2.0,0.8,0.1,1.0,8.1,10.2,,,,,,
1630625,179,Dalano Banton,1610612757,POR,52,15.1,2.8,6.8,0.415,1.1,3.0,0.361,1.3,1.8,0.71,0.4,1.5,1.9,2.1,0.6,0.4,1.2,8.0,7.3,,,,,,
1641717,180,Cason Wallace,1610612760,OKC,57,27.4,3.2,7.0,0.46,1.1,3.1,0.343,0.4,0.5,0.833,1.0,2.4,3.4,2.5,1.7,0.5,0.8,7.9,11.5,,,,,,
1631212,181,Peyton Watson,1610612743,DEN,53,23.5,2.8,6.0,0.472,0.7,2.0,0.364,1.4,1.9,0.738,0.7,2.5,3.3,1.4,0.8,1.2,0.9,7.9,10.0,,,,,,
1630548,182,Johnny Juzang,1610612762,UTA,48,18.2,2.7,6.5,0.423,1.7,4.5,0.372,0.7,0.9,0.814,0.6,2.2,2.8,0.9,0.5,0.1,0.5,7.9,7.8,,,,,,
1629048,183,Goga Bitadze,1610612753,ORL,56,21.9,3.2,5.2,0.624,0.1,0.4,0.13,1.2,1.9,0.633,2.5,4.6,7.1,2.0,0.7,1.6,1.2,7.8,15.3,,,,,,
1630573,184,Sam Hauser,1610612738,BOS,56,20.6,2.7,6.2,0.438,2.1,5.3,0.399,0.1,0.1,1.0,0.7,2.4,3.1,0.9,0.6,0.2,0.4,7.7,8.6,,,,,,
1630551,185,Justin Champagnie,1610612764,WAS,46,18.9,2.9,5.8,0.496,1.1,2.8,0.38,0.8,1.1,0.725,1.6,3.2,4.8,0.9,0.9,0.7,0.8,7.7,10.9,,,,,,
1642268,186,Isaiah Collier,1610612762,UTA,58,24.8,2.9,7.2,0.41,0.5,2.3,0.237,1.2,1.8,0.648,0.4,2.7,3.1,6.2,0.9,0.2,3.0,7.6,10.1,,,,,,
1631260,187,AJ Green,1610612749,MIL,58,22.8,2.5,5.9,0.427,2.1,5.1,0.42,0.3,0.4,0.905,0.2,2.0,2.3,1.4,0.6,0.1,0.5,7.5,7.9,,,,,,
1641783,188,Tristan da Silva,1610612753,ORL,63,23.0,2.8,6.7,0.418,1.1,3.4,0.332,0.8,0.9,0.864,1.0,2.4,3.4,1.6,0.5,0.3,0.8,7.5,8.4,,,,,,
1641824,189,Matas Buzelis,1610612741,CHI,64,16.9,2.7,6.2,0.433,0.9,2.9,0.321,0.9,1.1,0.845,0.7,2.4,3.1,0.8,0.3,0.8,0.8,7.2,7.8,,,,,,
1630182,190,Josh Green,1610612766,CHA,59,28.6,2.6,6.1,0.419,1.4,3.6,0.384,0.7,1.1,0.661,0.9,1.8,2.7,1.6,1.1,0.2,1.0,7.2,8.0,,,,,,
1630241,191,Sam Merrill,1610612739,CLE,56,19.3,2.4,5.9,0.403,1.9,5.1,0.369,0.5,0.5,0.966,0.5,1.6,2.1,1.4,0.7,0.2,0.4,7.1,7.5,,,,,,
1630643,192,Jay Huff,1610612763,MEM,52,12.1,2.5,4.9,0.512,1.4,3.3,0.415,0.7,0.9,0.771,0.5,1.6,2.1,0.6,0.2,0.9,0.6,7.1,7.8,,,,,,
1631218,193,Trayce Jackson-Davis,1610612744,GSW,53,17.3,3.0,5.3,0.573,0.0,0.0,0.0,1.0,1.7,0.591,2.1,3.4,5.5,1.9,0.4,0.7,0.8,7.1,11.8,,,,,,
1629611,194,Terance Mann,1610612737,ATL,51,20.6,2.7,5.7,0.481,0.9,2.3,0.379,0.7,1.0,0.642,1.0,1.9,2.9,1.8,0.7,0.3,0.7,7.0,8.7,,,,,,
1630558,195,Davion Mitchell,1610612748,MIA,58,26.1,2.7,5.8,0.456,1.1,2.7,0.386,0.6,0.9,0.654,0.4,1.6,2.0,4.6,0.8,0.2,1.7,6.9,9.3,,,,,,
1626166,196,Cameron Payne,1610612752,NYK,59,14.3,2.5,5.9,0.413,1.3,3.5,0.367,0.7,0.8,0.891,0.2,1.2,1.4,2.6,0.6,0.2,0.7,6.9,7.5,,,,,,
1628418,197,Thomas Bryant,1610612754,IND,48,15.1,2.6,5.1,0.52,0.8,2.2,0.355,0.8,1.0,0.826,1.4,2.6,4.1,1.0,0.4,0.6,0.5,6.9,9.9,,,,,,
1631222,198,Jake LaRavia,1610612758,SAC,60,20.4,2.4,5.1,0.472,0.9,2.1,0.419,1.2,1.8,0.67,1.4,2.6,4.1,2.5,0.9,0.4,1.3,6.8,10.1,,,,,,
1629312,199,Haywood Highsmith,1610612748,MIA,58,24.3,2.4,5.1,0.473,1.2,3.0,0.394,0.5,0.6,0.75,0.8,2.3,3.2,1.4,0.9,0.6,0.7,6.5,9.0,,,,,,
1628380,200,Zach Collins,1610612741,CHI,48,15.1,2.3,4.7,0.5,0.5,1.7,0.317,1.3,1.4,0.882,1.5,2.8,4.3,1.7,0.5,0.5,0.8,6.5,10.2,,,,,,
