Player,Team,PPG,APG,RPG,3PM,Games
Daniil Glazkov,LUC,1.4,0.2,0.6,0.2,1
Chris Morgan,PFW,1.4,0.8,0.7,0.3,1
Keanu Gordon,EAS,1.4,0.0,1.2,0.2,1
Dean Shepherd,DSU,1.4,0.3,0.7,0.0,1
Pavle Misic,UTU,1.4,0.2,1.5,0.0,1
Kerrington Kiel,TROY,1.4,0.4,1.4,0.2,1
Koby Jeffries,UIC,1.4,0.7,0.9,0.0,1
Ryan Bolton Jr.,PV,1.4,0.0,1.8,0.0,1
Kameron Foman,ALCN,1.4,0.2,2.1,0.0,1
Amari Jedkins,MONT,1.4,0.3,1.7,0.1,1
Ruben Prey,SJU,1.4,0.3,1.4,0.1,1
TJ Power,UVA,1.3,0.6,1.0,0.3,1
Aaron Hernandez,LIF,1.3,1.0,2.5,0.3,1
Gavin Korth-Loder,TRB,1.3,0.3,1.3,0.0,1
Colin DeLaere,EUR,1.3,0.0,1.3,0.0,1
Dylan Logsdon,EUR,1.3,0.3,2.7,0.3,1
Brooks Allred,MO,1.3,0.0,0.3,0.3,1
Caleb Williams,SOUTH,1.3,0.7,1.0,0.0,1
Max Richardson,EUR,1.3,0.0,0.7,0.0,1
Quin Gorman,STBK,1.3,0.2,1.3,0.3,1
Mason McBride,HCU,1.3,0.1,0.7,0.3,1
Zion Wilburn,SAM,1.3,0.4,0.8,0.1,1
Sam Stockton,EWU,1.3,1.3,1.9,0.1,1
John Kelly,NJIT,1.3,0.1,2.2,0.2,1
Esyah Pippa-White,MILW,1.3,0.5,0.3,0.3,1
Christian Reeves,CLEM,1.3,0.2,1.5,0.0,1
Dillon Tingler,EMU,1.3,0.7,1.6,0.2,1
Ma'Shy Hill,ACU,1.3,0.1,0.9,0.0,1
Sione Lose,UCD,1.3,0.8,1.8,0.0,1
John Shanu II,EMU,1.3,0.2,1.4,0.0,1
Andrew Pittman,CARU,1.3,0.0,1.0,0.3,1
Julian Clarke,UNCA,1.3,0.3,0.7,0.2,1
Parker Chatman,DEF,1.3,0.0,0.0,0.0,1
Landon Kauka,NOR,1.3,0.3,1.3,0.0,1
Raeden West,NOR,1.3,0.3,0.5,0.0,1
Johnny Carswell,CHAMP,1.3,0.3,0.0,0.3,1
Waylon Smith,CHAMP,1.3,0.0,1.0,0.0,1
Marcos Mejia,BRESC,1.3,0.0,0.5,0.3,1
Ben Csernak,FIT,1.3,0.0,1.5,0.3,1
Jaiun Simon,DAY,1.2,0.2,1.5,0.1,1
Ben Eisendrath,HARV,1.2,1.1,0.9,0.1,1
Kendall Campbell,ELON,1.2,0.2,1.2,0.0,1
Tommy Conniff,LEH,1.2,0.2,1.2,0.0,1
Kaia Berridge,EVAN,1.2,0.2,0.9,0.3,1
Chris Moore,AUB,1.2,0.5,1.6,0.1,1
Joe Hurlburt,DAV,1.2,0.2,1.2,0.1,1
Trace Salton,MRST,1.2,0.2,1.5,0.0,1
Bryce Heard,NCSU,1.2,0.3,0.8,0.1,1
James Thomas,MERC,1.2,0.3,2.0,0.0,1
Benjamin Bosmans-Verdonk,SC,1.1,0.5,1.7,0.0,1
Lamaj Lewis,LMU,1.1,0.4,0.9,0.0,1
Mason Miller,CREI,1.1,0.5,1.6,0.2,1
Godslove Nwabude,EMU,1.1,0.3,2.3,0.0,1
Gavin Davis,UCR,1.1,0.2,0.3,0.2,1
Markell Petro,MVSU,1.1,0.3,1.0,0.2,1
Ofure Ujadughele,UCI,1.0,1.5,2.0,0.1,1
Robert Jeter,SUU,1.0,0.5,0.4,0.2,1
Andrew Stevenson,MCM,1.0,0.0,2.0,0.0,1
Caleb Duncan,BRE,1.0,0.0,0.0,0.0,1
Adrian Price,COLC,1.0,0.0,4.0,0.0,1
David Teibo,EMB,1.0,0.5,3.0,0.0,1
J'son Murray,ARLIN,1.0,0.0,2.5,0.0,1
Zach Austin,TRINTX,1.0,0.0,0.5,0.0,1
Ja'Kwon Hill,NMH,1.0,1.0,0.0,0.0,1
Chad Martin,NVERLYND,1.0,0.0,1.0,0.0,1
Clayton Robinson,PFEIF,1.0,0.0,1.5,0.0,1
Jeff Tan,EMER,1.0,0.5,2.5,0.0,1
Jackson Inman,COLI,1.0,0.3,2.0,0.0,1
Matt Amano,NWU,1.0,0.0,0.0,0.0,1
Charles Anyichie,GEO,1.0,0.0,0.5,0.0,1
Akeyse Rice,BETHTN,1.0,0.0,3.0,0.0,1
Blake Washington,SCHRE,1.0,0.5,1.0,0.0,1
Joel Ewald,EUR,1.0,0.0,0.3,0.0,1
Christian Drummond,COLC,1.0,0.0,0.0,0.0,1
Justin Perry,NGR,1.0,0.0,0.0,0.0,1
Caleb Thompson,SOUTH,1.0,0.5,0.5,0.0,1
Nate Cipriano,LIF,1.0,0.0,0.3,0.0,1
Preece Johnson,CHEY,1.0,0.3,1.8,0.0,1
Kole Verdadaro,MCM,1.0,0.0,0.5,0.0,1
Skylen Williams,MSCO,1.0,0.3,0.7,0.3,1
Logan Brinkoeter,LTRN,1.0,0.5,2.5,0.0,1
Carson Diamond,SCHRE,1.0,1.0,1.5,0.0,1
Luke De Gannes,SUNO,1.0,0.0,0.5,0.0,1
Jacob Everson,COLOR,1.0,0.0,1.5,0.0,1
Ezra Guest,COLOR,1.0,1.5,0.0,0.0,1
Jalen Dunn,WLL,1.0,0.5,0.0,0.0,1
Tre Worsley,PSUS,1.0,0.0,0.7,0.0,1
Carter Lewis,TL,1.0,0.5,0.5,0.0,1
Raevon Allen,SOWESL,1.0,0.0,0.0,0.0,1
Daniel Andreyev,CALMA,1.0,0.5,2.5,0.0,1
Kaleb Morgan,BLU,1.0,1.0,3.0,0.0,1
Deonte Sweeney,BRESC,1.0,0.0,1.5,0.0,1
Dallas Wilder,ROS,1.0,0.0,1.0,0.0,1
Blake Bailey,EMER,1.0,0.5,0.5,0.0,1
Shay Roban,EMER,1.0,0.0,1.0,0.0,1
KD Gordon,ERSKINE,1.0,0.0,1.0,0.0,1
Anthony Gooden,GEO,1.0,1.0,1.0,0.0,1
Michael Duviella,GEO,1.0,0.0,1.0,0.0,1
Judah Moore,COLI,1.0,0.3,0.3,0.3,1
Shakei Hines,NORTH,1.0,0.5,1.0,0.0,1
Jaylon Bumpass,NORTH,1.0,0.0,0.0,0.0,1
Tre Lawerence,NBRY,1.0,0.5,0.0,0.0,1
Reggie Abram,NBRY,1.0,0.5,2.0,0.0,1
Naz Welch,ALICE,1.0,0.0,0.5,0.0,1
Brett Roy,NVERLYND,1.0,0.0,1.0,0.0,1
Shadrack Kakora,TRB,1.0,0.0,1.3,0.3,1
Devin Wade-Henderson,NWU,1.0,0.0,1.0,0.0,1
Grant Denison,NOR,1.0,0.0,0.3,0.0,1
Delshawn Simms,SFIL,1.0,3.0,1.5,0.0,1
Joe Wimberly,BETHTN,1.0,2.0,3.0,0.0,1
Jamile Johnson,WMN,1.0,0.0,2.5,0.0,1
Jaden Rochester,WMN,1.0,0.0,0.0,0.0,1
Roman Philips,WMN,1.0,0.0,2.5,0.0,1
Kensington Colston,HOWPAY,1.0,0.0,1.0,0.0,1
Souleymane Barro,MEFK,1.0,0.0,2.0,0.0,1
Kris Cummings,SUNY,1.0,0.0,0.0,0.0,1
Rob Wade,TEXAS,1.0,0.0,1.0,0.0,1
D'Von Turner,MCM,1.0,0.0,0.0,0.0,1
Xavi Tirado,BRESC,1.0,0.3,1.8,0.0,1
Eli Wilson,VTSJ,1.0,0.5,2.0,0.0,1
Josiah Heaston,TAY,1.0,0.0,1.0,0.0,1
Noah Toussaint,FRA,1.0,0.0,1.0,0.0,1
Nathan Robertson,MERCY,1.0,1.0,1.0,0.0,1
Chuks Ejiofor,TXPBAS,1.0,0.0,2.0,0.0,1
Tyree Jamerson,RAND,1.0,1.5,0.5,0.0,1
Jacob Ojeda,RAND,1.0,1.5,0.5,0.0,1
Peter Obodumu,NOB,1.0,0.0,0.5,0.0,1
Deman Botts,DAK,1.0,0.5,2.0,0.0,1
Derek Factor,HASKELL,1.0,0.0,1.0,0.0,1
Jackson Moore,SOWESL,1.0,0.0,2.0,0.0,1
Tucker Patterson,JHSN,1.0,0.0,0.0,0.0,1
Hamilton Wallace Goncalves de Souza,TXWESL,1.0,0.0,0.5,0.0,1
Nikos Gerokostas,STA,1.0,0.3,1.0,0.3,1
Isaiah Edden,FIT,1.0,0.0,0.0,0.0,1
Jaylen Jean-Louis,SUNYMAR,1.0,0.0,0.0,0.0,1
Kaleem Moultrie,CENTR,1.0,0.0,1.5,0.0,1
Macias Ivory-Jones,EAS,1.0,0.0,1.0,0.0,1
Matthew Nunez,PEN,1.0,0.0,1.5,0.0,1
Cameron Moore,AQU,1.0,0.5,0.5,0.0,1
Zeke Bullington,MONTR,1.0,0.0,0.5,0.0,1
Gannon Stockton,MONTR,1.0,0.0,0.5,0.0,1
Justin Coleman,HARRI,1.0,0.0,1.0,0.0,1
Rollin Belton,OUA,1.0,1.0,1.0,0.0,1
Chike Ezeonu,WLL,1.0,0.5,0.0,0.0,1
Armando Cuardado,TNWESL,1.0,1.0,3.0,0.0,1
Jack Wetzel,WWD,1.0,0.0,2.0,0.0,1
Jaiden Guerra-Howard,HEI,1.0,0.0,1.0,0.0,1
Logan Orchard,EOR,1.0,2.0,4.0,0.0,1
Elijah Thomas,COL,1.0,1.0,0.0,0.0,1
Quinton Steele Ii,MOR,1.0,0.0,3.0,0.0,1
Jordan Anderson,WASHADV,1.0,0.0,0.0,0.0,1
Gabriel McKay,LIB,1.0,0.4,0.9,0.3,1
Ben Egbo,UCI,1.0,0.2,0.9,0.0,1
Dante Oliver,UNF,0.9,0.5,1.4,0.1,1
Paulius Rapolis,NKU,0.9,0.0,1.1,0.0,1
Michael Corrigan,UVAL,0.9,0.1,0.7,0.3,1
Ty Davis,CREI,0.9,0.8,0.9,0.0,1
Brewer Carruth,USM,0.9,0.3,0.5,0.1,1
Dan Banister Jr.,HAMP,0.9,0.2,0.9,0.2,1
Max Pikaar,SLU,0.9,0.2,1.0,0.0,1
Clem Edomwonyin,DREX,0.8,0.3,1.2,0.0,1
Mabor Majak,CCU,0.8,0.1,1.4,0.0,1
Chris Ford,RMU,0.8,0.3,1.5,0.0,1
Josh Mitchell,ALCN,0.8,0.2,2.4,0.0,1
Lase Olalere,CHSO,0.8,0.1,2.9,0.0,1
Jordan Duda,NNMC,0.8,0.3,0.0,0.3,1
Promise Elem,DALLA,0.8,1.0,2.5,0.0,1
Chase Kuiper,DETM,0.8,0.5,1.1,0.1,1
Kendall Hailey,ARMY,0.7,0.7,1.2,0.2,1
Will Mosbach,TRB,0.7,0.0,0.7,0.0,1
Micah Bruer,EUR,0.7,1.0,0.3,0.0,1
Jonah Lauff,EUR,0.7,0.0,1.3,0.0,1
Jack Peeler,TRB,0.7,0.0,1.3,0.0,1
Koie Williams,MSCO,0.7,0.3,0.7,0.0,1
Kieran Farrell,STA,0.7,0.0,1.0,0.0,1
David Wiebe,CARU,0.7,0.0,0.7,0.0,1
Chris Plantey,LINCOLNCA,0.7,0.3,0.0,0.0,1
Deng Majak,OAK,0.6,0.2,1.0,0.0,1
Dellquan Warren,MSST,0.6,1.3,0.9,0.1,1
Connor Christensen,DART,0.6,0.3,1.2,0.1,1
Ried Jury,DEF,0.5,0.8,1.0,0.0,1
Connor Casper,SFIL,0.5,0.0,1.5,0.0,1
Ty Bennett,ERSKINE,0.5,0.0,0.5,0.0,1
Ethan To,SCHRE,0.5,0.0,1.0,0.0,1
Zsolt Boros,BREWT,0.5,1.5,0.5,0.0,1
Olyn Knox,NBRY,0.5,0.0,0.5,0.0,1
Samair Peterson,CHEY,0.5,0.0,2.8,0.0,1
Javeon Gordon,WLCA,0.5,0.0,1.0,0.0,1
Brysan Jeffries,WMN,0.5,1.0,0.0,0.0,1
Promise Idiaru,COLOR,0.5,0.5,3.0,0.0,1
Micah Myricks,NOB,0.5,0.5,1.0,0.0,1
Samuel Bazunga,LA SI,0.5,0.0,1.0,0.0,1
Aj Lieuwen,FIT,0.5,0.0,0.3,0.0,1
Caden Keller,TL,0.5,0.0,2.0,0.0,1
Garland Amaker,CENTR,0.5,0.0,1.5,0.0,1
Jeffery Armstrong,USM,0.4,0.8,0.6,0.0,1
Ja'Maryus Pringle,TRB,0.3,0.0,3.3,0.0,1
Adrian Walker,TRB,0.3,0.0,0.3,0.0,1
Wesley Field,MSCO,0.3,0.7,1.0,0.0,1
Matthew Rodriguez,LIF,0.2,0.0,1.0,0.0,1
Bishop Boswell,TENN,0.2,0.5,0.6,0.0,1
Jakob Kimura,HAWAIIPAC,0.0,0.0,2.0,0.0,1
Maj Dusanic,HAWAIIPAC,0.0,0.0,2.0,0.0,1
PJ King,MOBIL,0.0,2.0,2.0,0.0,1
Keon Walker,MOBIL,0.0,0.0,1.0,0.0,1
Tyler Neely,BETHTN,0.0,0.0,1.0,0.0,1
Eli Lenihan,SPRHILL,0.0,0.0,0.0,0.0,1
Luka Erdtmann,SPRHILL,0.0,1.0,3.0,0.0,1
Grant Jacobs,TRINTX,0.0,0.0,0.5,0.0,1
Tommy Makabu,EARLHAM,0.0,1.0,0.0,0.0,1
Jason Perry II,LSUA,0.0,1.0,0.0,0.0,1
Devon Jackson,SFSU,0.0,0.0,2.0,0.0,1
Alex Gilat,SFSU,0.0,1.0,3.0,0.0,1
Owen Morse,COL,0.0,0.0,2.0,0.0,1
Dylan Green,WLLMTT,0.0,0.0,1.0,0.0,1
Ryan Viruso,RANDO,0.0,0.0,1.0,0.0,1
Adin Daniels,ERSKINE,0.0,0.0,0.0,0.0,1
Leo Magnus,COLC,0.0,1.0,0.0,0.0,1
Piripi Korent,MILLI,0.0,1.0,0.5,0.0,1
Andre Evans Jr.,MDEV,0.0,2.0,3.0,0.0,1
Kylan Williams,LACOLLEGE,0.0,0.0,1.0,0.0,1
Vladan Malavrazic,COLI,0.0,0.0,0.0,0.0,1
TJ Sanchez,NMH,0.0,0.0,1.0,0.0,1
Parion Roberson,PNW,0.0,0.0,3.0,0.0,1
Tyler Pendergrass,FTVALLEY,0.0,1.0,1.0,0.0,1
Kordel Ng,HAWAIIPAC,0.0,0.0,0.0,0.0,1
Troy Thomas,LOLA,0.0,0.5,0.5,0.0,1
Jordan Lewis,AVE,0.0,0.0,1.0,0.0,1
Malosi Viena,GALLAUDET,0.0,0.0,0.0,0.0,1
Tostadas Pouncey,BOB,0.0,1.0,2.0,0.0,1
Darius Stewart,BRE,0.0,2.0,1.0,0.0,1
Zane Caudle,BRE,0.0,0.0,2.0,0.0,1
Jamill Giles,CCGA,0.0,3.0,2.0,0.0,1
Carrington Allen,FISK,0.0,0.5,0.0,0.0,1
Lucious Jackson,FISK,0.0,0.5,1.0,0.0,1
Caleb Wright,LIN,0.0,0.0,0.0,0.0,1
Kyle Jefferson,SRLW,0.0,1.0,2.0,0.0,1
Dean Furlong,SRLW,0.0,1.0,2.0,0.0,1
Chris Dougherty,SRLW,0.0,0.0,2.0,0.0,1
Parsa Hadjighasemi,SFSU,0.0,0.0,0.0,0.0,1
Pearse Uniacke,SFSU,0.0,2.0,0.0,0.0,1
Kennedy Andrews,COLC,0.0,0.0,1.0,0.0,1
Dinari Boykin,COLC,0.0,0.0,0.0,0.0,1
Kyle Lee,COLC,0.0,4.0,1.0,0.0,1
Orion Samikoglu,COLC,0.0,0.0,1.0,0.0,1
Russell MacFarlane,COLC,0.0,0.0,0.0,0.0,1
Jesus Rivas,FLORI,0.0,0.0,0.0,0.0,1
Eddie Ambrose,HNB,0.0,1.0,1.0,0.0,1
Ryan Harris,OUA,0.0,0.0,0.0,0.0,1
Aaron Jones,BRYN,0.0,0.0,0.0,0.0,1
Tyson Brooks,KYSTATE,0.0,0.0,1.0,0.0,1
Ibrahim Mobayed,SFIL,0.0,0.0,0.5,0.0,1
Bruce Brewer Jr.,GALLAUDET,0.0,4.0,2.0,0.0,1
Connor Ballou,WILP,0.0,1.0,0.5,0.0,1
Troy Crighton,JES,0.0,5.0,0.0,0.0,1
Jayden Canaba,SUL,0.0,0.0,0.0,0.0,1
Manny Flores,SUL,0.0,1.0,2.0,0.0,1
Clay Hodges,AVE,0.0,6.0,1.0,0.0,1
Trevion Howell,HARDSIM,0.0,0.0,0.0,0.0,1
Brian Bernard,WEST,0.0,0.0,0.0,0.0,1
Jamal Jacobs,MERCY,0.0,0.0,0.0,0.0,1
Jack Lewton,WEST,0.0,0.0,0.0,0.0,1
Nico Mur,SW,0.0,1.0,2.0,0.0,1
Tayzhean Archuleta,KYSTATE,0.0,0.0,0.0,0.0,1
Kemp Van Es,HAWAIIPAC,0.0,0.0,0.0,0.0,1
Bernard Cassidy,OCCID,0.0,0.0,0.0,0.0,1
Jack Baron,SUNYMAR,0.0,0.0,0.0,0.0,1
Chris Zaveckas,SUNYMAR,0.0,0.0,1.0,0.0,1
James O'Connell,SUNYMAR,0.0,3.0,1.0,0.0,1
Hayden Robinson,CROWL,0.0,1.0,5.0,0.0,1
Dane Fisher,BREWT,0.0,0.0,0.0,0.0,1
Neriya Tor,WLL,0.0,0.5,0.0,0.0,1
Mike Joanou,COL,0.0,0.0,1.0,0.0,1
Bryson Monroe,HOWPAY,0.0,0.0,0.0,0.0,1
Caleb Love,MID,0.0,1.0,2.0,0.0,1
Roberto Mendoza,NNMC,0.0,0.7,0.3,0.0,1
Drew Tebbe,LACOLLEGE,0.0,0.0,0.0,0.0,1
Bryson Hardy,LACOLLEGE,0.0,0.0,0.0,0.0,1
Garrett Hayden,BETHTN,0.0,0.0,1.0,0.0,1
Yassine Zlitni,BETHTN,0.0,1.0,1.0,0.0,1
Jackson Hartzell,WILP,0.0,0.0,0.5,0.0,1
Cristian Guajardo,SCHRE,0.0,0.5,0.5,0.0,1
D.J. Johnson,GWY,0.0,0.0,2.0,0.0,1
Jake Okon,GWY,0.0,0.0,0.0,0.0,1
Nicholas Bocharov,MDEV,0.0,0.0,0.0,0.0,1
Christian Garcia,KEAN,0.0,0.0,1.0,0.0,1
Gavin Sluss,SH,0.0,2.0,0.0,0.0,1
Jeremy Posner,BRE,0.0,1.0,0.0,0.0,1
Nick Cross,KYSTATE,0.0,0.0,0.0,0.0,1
David Felix,CCGA,0.0,0.0,0.0,0.0,1
Shelden Joseph,NGR,0.0,0.0,0.0,0.0,1
Paul Anderson,VAWESL,0.0,0.0,4.0,0.0,1
Aaron Brown,VAWESL,0.0,0.0,0.0,0.0,1
Jayson Williams,VAWESL,0.0,1.0,3.0,0.0,1
Angel Alonso,MCM,0.0,0.5,0.0,0.0,1
Braylon Collins,FER,0.0,0.0,0.0,0.0,1
EJ McArthur,FER,0.0,0.0,0.0,0.0,1
Bridges Simmons,MOBIL,0.0,0.0,0.0,0.0,1
Lenwood Shaver,SOUTH,0.0,0.0,0.0,0.0,1
Marc Pilcher,DALTO,0.0,0.0,0.0,0.0,1
Angel Reyes-Muniz,NNMC,0.0,0.7,0.3,0.0,1
Aiden Morel,SRLW,0.0,1.0,1.0,0.0,1
Luca Mesiti,SRLW,0.0,0.0,0.0,0.0,1
Anthony Aruffo,SRLW,0.0,0.0,2.0,0.0,1
Sam Boyd,MATYKL,0.0,0.0,0.7,0.0,1
Torin Bell,XAVL,0.0,0.0,0.0,0.0,1
Braydon Simon,DAK,0.0,0.0,0.0,0.0,1
Connor Martinez,DAK,0.0,0.0,0.0,0.0,1
Isaiah Robinson,LIN,0.0,0.0,0.0,0.0,1
Owen Long,MTTECH,0.0,0.0,0.0,0.0,1
Jaylen Hawkins,CHEY,0.0,0.0,0.5,0.0,1
Magok Manyang,MIDACU,0.0,1.0,3.0,0.0,1
Turner Shouse,ASBUR,0.0,0.0,1.0,0.0,1
Aaron Thompson,ASBUR,0.0,0.0,0.0,0.0,1
Scott Shepherd,ASBUR,0.0,1.0,1.0,0.0,1
Bryce Snellen,ASBUR,0.0,1.0,3.0,0.0,1
Cameron Campbell,ASBUR,0.0,0.0,1.0,0.0,1
Lorenzo Aquino,SFIL,0.0,0.0,0.0,0.0,1
Daniel Okogun,SFIL,0.0,0.0,0.5,0.0,1
Elgin Bowen Jr.,STA,0.0,0.7,0.0,0.0,1
Zane Witt,STA,0.0,0.3,2.0,0.0,1
Ryan Kenney,STA,0.0,0.0,0.7,0.0,1
Chris Cross,HNB,0.0,2.0,2.0,0.0,1
Davell Long,HNB,0.0,1.0,1.0,0.0,1
Brady Bosma,HEI,0.0,0.0,0.0,0.0,1
Riley Gossom,HEI,0.0,0.0,1.0,0.0,1
Braedyn Ellison,LACOLLEGE,0.0,0.0,1.0,0.0,1
Parker Batterton,LACOLLEGE,0.0,0.0,0.0,0.0,1
Ryan Lin,LAVERNE,0.0,0.0,0.0,0.0,1
Jimmy House,COLOR,0.0,0.5,0.5,0.0,1
Xavier Finney,VOORH,0.0,0.0,3.0,0.0,1
Jalen Johnson,EUR,0.0,0.0,1.0,0.0,1
Eli Looney,WLLMTT,0.0,0.0,0.0,0.0,1
Aadem Isai,WLLMTT,0.0,1.0,1.0,0.0,1
Will Hurst,WLLMTT,0.0,1.0,1.0,0.0,1
Rhino Hernandez,YOR,0.0,1.0,0.0,0.0,1
Ryan Lenear,YOR,0.0,0.0,1.0,0.0,1
Devin Carroll,YOR,0.0,0.0,0.0,0.0,1
Cartier Parr,WAL,0.0,2.0,0.0,0.0,1
Kadyn Severson,WAL,0.0,0.0,0.0,0.0,1
Gavin Cox,MENLO,0.0,0.0,2.5,0.0,1
Cody Schanstra,SUNYMAR,0.0,0.0,0.0,0.0,1
Chase Lawrence,MID,0.0,1.0,0.0,0.0,1
Deacon Moles,BOY,0.0,0.0,2.0,0.0,1
Brett Northern,BOY,0.0,0.0,0.0,0.0,1
Mazen Sayed,GWY,0.0,1.0,0.0,0.0,1
Silas Livingston,HARDSIM,0.0,4.0,2.0,0.0,1
Adonnis Tolbert,EDW,0.0,0.0,0.0,0.0,1
Trevino Glover,EDW,0.0,0.0,1.0,0.0,1
Daniel Hayes,HARRI,0.0,1.0,0.0,0.0,1
Trey Wilmot,WORE,0.0,1.0,1.0,0.0,1
Jorclay Kaniki,SPRHILL,0.0,1.0,2.0,0.0,1
Jaden Emory,SPRHILL,0.0,0.0,0.0,0.0,1
Jaheim Crayton,GALLAUDET,0.0,1.0,1.0,0.0,1
Brayden Nunnally,BETHTN,0.0,0.0,2.0,0.0,1
Jakir Hampton,BRYN,0.0,1.0,3.0,0.0,1
Ryan Schuh,WCMD,0.0,1.0,0.0,0.0,1
Kolin Polk,TL,0.0,0.0,1.0,0.0,1
Jair Bialek,HOUGH,0.0,0.0,0.0,0.0,1
Adam Barbieri,WWD,0.0,0.0,1.0,0.0,1
Zaki Gomez,ROS,0.0,2.0,2.0,0.0,1
Seth Langford,ROS,0.0,0.0,0.0,0.0,1
Mike Isaac,KEAN,0.0,0.0,1.0,0.0,1
Marcus Long,SOWESL,0.0,0.0,0.0,0.0,1
Corey Perkins,MARYWOOD,0.0,0.0,0.0,0.0,1
Zach Hoffmann,MARYWOOD,0.0,0.0,1.0,0.0,1
Trevor Seitz,MARYWOOD,0.0,1.0,0.0,0.0,1
Jack Locker,MARYWOOD,0.0,0.0,0.0,0.0,1
Maysen Lane,MARYWOOD,0.0,0.0,0.0,0.0,1
Thomas Mandell,MERCY,0.0,0.0,0.0,0.0,1
Chimezie Okeke,MOR,0.0,0.0,0.0,0.0,1
Eli Underwood,TRMC,0.0,0.5,2.5,0.0,1
Drew Lang,TRMC,0.0,0.0,0.0,0.0,1
Tyler Buggs,LYNCHBURG,0.0,0.0,2.0,0.0,1
Johan Bennett,PPN,0.0,1.0,3.0,0.0,1
Deonta Luster,IUC,0.0,1.0,0.0,0.0,1
Nathan Pickett,IUC,0.0,0.0,3.0,0.0,1
Eric Torrence,IUC,0.0,0.0,0.0,0.0,1
Daniel Davis,IUC,0.0,0.0,2.0,0.0,1
Ben Silva,IUC,0.0,1.0,0.0,0.0,1
Seth Trimble,IUC,0.0,0.0,4.0,0.0,1
Makayl Rakestraw,ERSKINE,0.0,0.0,0.5,0.0,1
Valerian Bruce,ERSKINE,0.0,0.5,0.5,0.0,1
Jacob Santiago,GEO,0.0,1.5,1.5,0.0,1
Thomas Menegus,GEO,0.0,0.0,1.5,0.0,1
Brian Hamilton,COLI,0.0,0.3,0.7,0.0,1
Dominic Phillips,COLI,0.0,0.0,0.0,0.0,1
Idrishan Kural,HOUGH,0.0,0.0,0.0,0.0,1
Zach Carpenter,MARYWOOD,0.0,0.0,0.0,0.0,1
Ty Cheney,MARYWOOD,0.0,1.0,1.0,0.0,1
Joe Macciocco,MARYWOOD,0.0,0.0,0.0,0.0,1
Jeremy Fuchs,MARYWOOD,0.0,1.0,0.0,0.0,1
Deejayy Cox,NORTH,0.0,0.5,0.5,0.0,1
Adefisayo Adebimpe,NORTH,0.0,0.5,0.5,0.0,1
Sully Caruso,WILP,0.0,0.0,2.0,0.0,1
Dezmond Hopkins,LYNCHBURG,0.0,0.0,1.0,0.0,1
Cole Callaway,LYNCHBURG,0.0,0.0,1.0,0.0,1
Van Nellessen,LYNCHBURG,0.0,0.0,1.0,0.0,1
Makhi Rivers,NBRY,0.0,1.0,1.5,0.0,1
Gyterson Louissaint,NBRY,0.0,0.0,1.5,0.0,1
Wilber Casanova,NVERLYND,0.0,0.0,1.0,0.0,1
Khemar Channer,NVERLYND,0.0,0.0,2.0,0.0,1
Brayden Pepin,NVERLYND,0.0,0.0,0.0,0.0,1
Brandon Cahill,NVERLYND,0.0,0.0,0.0,0.0,1
Tyler Dias,NVERLYND,0.0,0.0,0.0,0.0,1
Juan Reynoso,NVERLYND,0.0,1.0,0.0,0.0,1
Dakota Holbrook,NVERLYND,0.0,0.0,1.0,0.0,1
Rashaun Parker,DVE,0.0,0.0,1.0,0.0,1
Aj Headley,DVE,0.0,0.0,1.0,0.0,1
Kerem Sariaslan,DVE,0.0,2.0,0.0,0.0,1
Ladislav Novak,DVE,0.0,0.0,2.0,0.0,1
Josh Dorsey,BOB,0.0,0.0,0.5,0.0,1
Moustapha Diop,RANDO,0.0,0.0,1.0,0.0,1
Ryan Liero,RANDO,0.0,0.0,0.0,0.0,1
Jonothon Barnes,LACOLLEGE,0.0,3.0,2.0,0.0,1
Chukwuemeke Nwaoshai,LACOLLEGE,0.0,0.0,2.0,0.0,1
Jordan Hicks,PPN,0.0,0.0,3.0,0.0,1
Shannon Strickland,MIDACU,0.0,0.0,2.0,0.0,1
Zander Baker,MIDACU,0.0,0.0,0.0,0.0,1
Julian Dupertuis,TRINTX,0.0,0.0,0.0,0.0,1
Max Sprott,TRINTX,0.0,0.0,0.5,0.0,1
Jake Miller,TRINTX,0.0,0.0,0.5,0.0,1
Javon Toliver,TRINTX,0.0,0.5,1.0,0.0,1
Isaiah Howard,LSUA,0.0,0.0,0.0,0.0,1
Xavier Smith,LSUA,0.0,0.0,2.0,0.0,1
Kaleb Pouncy,LSUA,0.0,0.0,2.0,0.0,1
Jayce Tolivar,LSUA,0.0,0.0,1.0,0.0,1
Keyon Giroir,LSUA,0.0,1.0,1.0,0.0,1
Kheiri Haynes,LSUA,0.0,0.0,0.0,0.0,1
Tyler Coley,FISK,0.0,1.0,0.0,0.0,1
Kailon Benton-Hamilton,FISK,0.0,0.0,1.5,0.0,1
Quinten Snell,JAM,0.0,0.0,0.0,0.0,1
Garrett Kolbeck,JAM,0.0,0.0,0.0,0.0,1
Brooks Carroll,JAM,0.0,0.0,1.0,0.0,1
Malek Wieker,JAM,0.0,0.0,0.0,0.0,1
Tate Grossman,JAM,0.0,0.0,0.0,0.0,1
Will Farris,BETHTN,0.0,0.0,0.0,0.0,1
Jackson Hayes,BETHTN,0.0,0.0,0.0,0.0,1
Curro Segura,JES,0.0,3.0,4.0,0.0,1
Rowdy Gohring,WMN,0.0,0.0,0.0,0.0,1
